num,demo_completion_time
4,89.85
4,171.978
4,43.201
4,78.401
4,36.328
4,34.184
4,750.985
4,149.388
4,36.751
4,77.877
4,60.191
5,91.029
5,216.605
5,41.381
5,373.381
5,50.307
5,67.704
5,37.05
5,56.095
5,71.751
5,69.931
5,94.02
5,96.713
5,143.653
5,125.355
5,89.825
5,160.003
5,244.555
5,46.173
5,35.231
5,32.552
5,83.888
5,22.859
5,28.816
5,22.841
5,740.33
5,53.676
5,78.743
5,26.639
5,203.167
5,62.318
5,93.523
5,40.914
5,99.625
5,70.918
5,30.417
5,55.735
5,53.158
5,36.317
5,56.919
5,36.479
5,116.11
5,108.863
5,33.601
5,172.996
5,53.262
5,49.942
5,255.843
5,65.733
5,19.688
5,57.846
5,36.095
5,154.398
5,37.999
5,27.083
5,35.727
5,26.711
5,38.271
5,30.622
5,23.942
5,24.272
5,27.68
5,70.253
5,28.014
5,61.749
5,51.644
5,342.687
5,244.543
5,172.124
5,236.412
5,238.15
5,52.711
5,176.347
5,101.049
5,94.487
5,188.142
5,270.163
5,257.651
5,117.152
5,81.326
5,164.177
5,1272.681
5,47.196
5,187.508
5,94.503
5,156.914
5,96.827
5,33.491
5,54.094
5,50.764
5,75.839
5,71.361
5,79.963
5,99.953
5,152.904
5,49.193
5,138.296
5,173.456
5,162.514
5,138.758
5,112.296
5,81.765
5,44.507
5,77.068
5,58.629
5,72.658
5,66.32
5,147.024
5,45.457
5,91.552
5,80.431
5,67.476
5,119.197
5,139.464
5,72.656
5,172.836
5,82.631
5,206.697
5,82.047
5,40.327
5,95.739
5,92.965
5,264.83
5,101.782
5,96.94
5,137.943
5,44.639
5,114.567
5,118.438
5,71.749
5,137.174
5,69.159
5,89.068
5,78.107
5,69.4
5,98.75
5,92.347
5,107.455
5,92.569
5,112.256
5,84.779
5,174.744
5,114.937
5,210.615
5,78.424
5,102.501
5,75.455
5,66.352
5,84.647
5,52.203
5,68.773
5,101.666
5,63.701
5,101.554
5,122.483
5,120.872
5,51.352
5,94.022
5,24.442
5,395.087
5,170.199
5,145.697
5,127.158
5,52.817
5,157.04
5,21.255
5,78.802
5,137.379
5,191.258
5,77.473
5,110.52
5,80.667
5,309.585
5,212.261
5,110.032
5,64.552
5,75.39
5,127.778
5,20.52
5,104.24
5,62.981
5,314.527
5,107.694
5,81.355
5,136.096
5,61.112
5,114.254
5,72.233
5,252.891
5,41.76
5,74.655
5,88.726
5,63.534
5,124.948
5,135.284
5,192.305
5,123.902
5,129.269
5,76.304
5,77.576
5,45.705
5,23.966
5,25.759
5,101.771
5,179.512
5,326.381
5,65.818
5,100.7
5,128.45
5,94.883
5,25.353
5,32.277
5,73.753
5,108.456
5,142.595
5,80.899
5,75.886
5,338.086
5,135.23
5,207.365
5,80.634
5,123.024
5,79.559
5,134.355
5,103.583
5,173.55
5,156.391
5,150.814
5,266.153
5,43.316
5,223.291
5,37.794
5,26.496
5,126.718
5,90.738
5,148.362
5,165.46
5,75.996
5,137.435
5,100.403
5,60.358
5,129.777
5,307.987
5,91.962
5,155.484
5,57.679
5,118.551
5,38.815
5,36.785
5,77.598
5,184.729
5,41.034
5,142.18
5,29.926
5,254.102
5,20.105
5,36.882
5,180.087
5,363.597
5,69.174
5,51.929
5,75.557
5,85.161
5,82.484
5,165.143
5,102.021
5,186.937
5,45.298
5,109.498
5,85.879
5,131.633
5,69.369
5,222.639
5,203.015
5,137.256
5,64.991
5,66.796
5,83.868
5,40.286
5,54.536
5,329.317
5,90.882
5,230.329
5,66.017
5,98.327
5,160.2
5,86.112
5,62.21
5,58.093
5,121.186
5,161.487
5,407.842
5,84.589
5,35.576
5,100.162
5,79.317
5,63.725
5,145.596
5,37.169
5,96.699
5,59.727
6,65.156
6,66.006
6,147.755
6,147.023
6,92.227
6,91.281
6,178.619
6,103.177
6,68.983
6,68.321
6,102.213
6,239.471
6,217.877
6,186.078
6,62.967
6,142.868
6,472.852
6,28.758
6,218.023
6,34.086
6,45.919
6,101.613
6,215.062
6,457.168
6,47.148
6,61.165
6,20.511
6,102.755
6,18.888
6,154.396
6,144.011
6,94.699
6,62.856
6,75.282
6,144.274
6,146.724
6,83.056
6,240.074
6,247.536
6,123.942
6,28.34
6,98.799
6,37.629
6,22.534
6,21.094
6,260.329
6,226.997
6,23.431
6,84.241
6,39.213
6,105.8
6,47.46
6,77.288
6,36.294
6,152.594
6,23.878
6,60.831
6,92.814
6,50.344
6,115.084
6,82.019
6,24.215
6,35.981
6,129.38
6,42.56
6,36.575
6,145.089
6,35.648
6,76.335
6,69.364
6,27.999
6,109.894
6,64.808
6,63.205
6,83.009
6,207.728
6,47.907
6,289.88
6,67.999
6,85.54
6,118.009
6,172.429
6,106.38
6,93.406
6,124.318
6,139.112
6,93.744
6,282.32
6,116.279
6,162.865
6,64.141
6,175.002
6,82.239
6,57.031
6,133.855
6,112.295
6,156.947
6,130.691
6,84.711
6,193.573
6,72.828
6,111.273
6,72.374
6,66.703
6,106.772
6,138.366
6,144.25
6,45.318
6,189.99
6,170.428
6,77.823
6,172.555
6,349.654
6,35.639
6,92.87
6,55.088
6,145.204
6,76.494
6,71.825
6,110.257
6,43.154
6,105.405
6,232.202
6,99.917
6,68.393
6,66.353
6,40.968
6,52.345
6,76.339
6,115.264
6,292.459
6,172.654
6,150.198
6,89.588
6,78.011
6,22.733
6,112.064
6,23.373
6,70.103
6,29.87
6,133.198
6,14.961
6,134.875
6,16.449
6,347.253
6,20.831
6,22.415
6,319.886
6,50.873
6,282.677
6,127.591
6,374.925
6,210.238
6,157.297
6,84.218
6,68.181
6,82.811
6,158.782
6,102.19
6,119.658
6,70.854
6,72.801
6,108.9
6,74.293
6,27.177
6,148.974
6,175.924
6,132.38
6,151.953
6,111.923
6,287.042
6,234.352
6,207.016
6,118.18
6,150.89
6,42.47
6,56.899
6,37.674
6,53.792
6,182.07
6,47.155
6,24.327
6,196.784
6,145.802
6,129.654
6,148.391
6,211.771
6,107.099
6,47.1
6,112.462
6,44.931
6,110.654
6,60.312
6,49.038
6,42.857
6,74.103
6,28.357
6,108.708
6,25.681
6,177.959
6,23.626
6,111.295
6,67.419
6,88.733
6,30.926
6,112.006
6,146.234
6,51.096
6,146.03
6,79.248
6,79.356
6,19.683
6,123.736
6,80.683
6,257.125
6,112.254
6,192.0
6,134.853
6,61.015
6,224.634
6,180.921
6,30.167
6,81.374
6,476.502
6,323.632
6,191.198
6,49.614
6,124.925
6,60.074
6,147.711
6,65.483
6,89.514
6,76.063
6,161.168
6,223.383
6,100.467
6,53.758
6,132.886
6,67.183
6,136.459
6,212.151
6,108.679
6,51.42
6,275.683
6,77.336
6,67.887
6,112.144
6,165.597
6,108.33
6,113.074
6,94.662
6,138.578
6,111.492
6,86.886
6,289.577
6,90.233
6,72.302
6,116.682
6,147.671
6,54.38
6,56.922
6,126.534
6,68.31
6,93.442
6,102.415
6,200.324
6,90.907
6,95.19
6,108.43
6,115.002
6,53.331
6,82.256
6,153.79
6,40.968
6,52.345
6,76.339
6,115.264
6,292.459
6,172.654
6,150.198
6,89.588
6,78.011
6,22.733
6,112.064
6,23.373
6,70.103
6,29.87
6,133.198
6,14.961
6,134.875
6,16.449
6,347.253
6,20.831
6,22.415
6,319.886
6,50.873
6,282.677
6,127.591
6,374.925
6,210.238
7,111.464
7,44.43
7,251.471
7,36.035
7,124.257
7,60.325
7,206.678
7,77.805
7,102.65
7,267.479
7,78.492
7,76.361
7,255.037
7,178.734
7,70.561
7,91.682
7,353.126
7,60.231
7,152.366
7,41.32
7,54.369
7,153.558
7,38.519
7,57.465
7,145.459
7,110.911
7,69.118
7,223.992
7,202.137
7,55.579
7,67.28
7,29.868
7,105.456
7,136.777
7,72.302
7,88.68
7,109.625
7,106.715
7,127.76
7,202.895
7,57.528
7,132.237
7,36.383
7,245.524
7,71.865
7,53.51
7,37.661
7,45.807
7,54.495
7,101.854
7,84.022
7,39.206
7,31.047
7,39.694
7,38.674
7,93.367
7,45.146
7,36.567
7,75.432
7,26.775
7,38.618
7,54.762
7,166.757
7,94.213
7,146.926
7,148.042
7,108.658
7,164.703
7,118.386
7,554.863
7,187.5
7,110.502
7,106.422
7,129.592
7,17.556
7,373.616
7,167.576
7,138.911
7,105.22
7,138.447
7,102.651
7,80.415
7,83.941
7,201.063
7,81.879
7,112.004
7,91.642
7,177.578
7,66.1
7,103.269
7,56.726
7,210.496
7,136.104
7,62.02
7,44.691
7,54.87
7,70.281
7,310.708
7,196.208
7,81.397
7,372.214
7,69.854
7,139.813
7,300.961
7,126.248
7,101.358
7,467.003
7,110.259
7,66.042
7,83.941
7,95.659
7,78.439
7,403.362
7,151.923
7,99.521
7,67.893
7,110.096
7,130.862
7,83.922
7,36.968
7,91.786
7,79.928
7,30.198
7,202.737
7,106.877
7,133.395
7,94.615
7,161.478
7,76.843
7,117.311
7,13.328
7,43.34
7,17.267
7,326.326
7,16.156
7,13.275
7,76.994
7,23.982
7,73.008
7,12.824
7,134.985
7,71.709
7,238.463
7,46.157
7,38.461
7,83.198
7,54.255
7,181.968
7,321.014
7,106.325
7,91.649
7,118.854
7,122.56
7,82.364
7,89.207
7,94.798
7,36.131
7,77.829
7,180.105
7,52.373
7,115.145
7,131.01
7,98.202
7,27.689
7,17.751
7,316.512
7,14.42
7,159.376
7,176.498
7,18.371
7,154.262
7,20.74
7,61.247
7,138.341
7,521.505
7,156.765
7,78.739
7,353.032
7,60.416
7,85.618
7,200.265
7,449.784
7,139.247
7,106.99
7,52.52
7,124.856
7,222.91
7,123.933
7,167.998
7,45.182
7,103.227
7,59.503
7,61.76
7,55.584
7,363.845
7,95.85
7,474.624
7,51.385
7,126.064
7,747.922
7,99.353
7,19.329
7,204.538
7,18.008
7,356.909
7,279.839
7,136.962
7,208.378
7,169.498
7,89.351
7,207.777
7,190.581
7,70.37
7,139.152
7,23.703
7,145.504
7,573.707
7,112.282
7,37.789
7,310.884
7,349.325
7,153.601
7,74.427
7,42.837
7,64.871
7,115.246
7,147.866
7,108.685
7,108.81
7,137.782
7,135.857
7,623.581
7,393.002
7,142.202
7,97.802
7,64.122
7,184.956
7,160.811
7,283.357
7,215.121
7,67.938
7,278.497
7,125.624
7,436.421
7,80.783
7,199.29
7,60.848
7,173.288
7,227.056
7,147.456
7,215.737
7,42.361
7,286.143
7,224.668
7,159.201
7,206.311
7,116.096
7,272.995
7,169.498
7,89.351
7,207.777
7,190.581
7,70.37
7,139.152
7,23.703
7,145.504
7,573.707
7,112.282
7,37.789
7,310.884
7,349.325
7,153.601
7,74.427
7,42.837
7,64.871
7,115.246
7,147.866
7,108.685
7,108.81
7,137.782
7,135.857
7,623.581
7,393.002
7,142.202
7,97.802
7,64.122
7,184.956
7,160.811
7,283.357
7,215.121
7,67.938
7,278.497
7,125.624
7,436.421
7,80.783
7,199.29
7,60.848
7,173.288
7,227.056
7,147.456
8,53.648
8,131.279
8,63.947
8,47.452
8,33.131
8,78.805
8,76.151
8,80.76
8,27.101
8,43.223
8,108.2
8,41.904
8,227.56
8,164.33
8,167.75
8,293.854
8,193.496
8,372.91
8,99.865
8,68.349
8,335.605
8,32.326
8,70.961
8,123.017
8,31.328
8,112.677
8,288.357
8,72.693
8,779.144
8,440.547
8,265.862
8,42.513
8,221.191
8,55.442
8,68.868
8,99.477
8,74.712
8,133.905
8,113.505
8,204.581
8,357.111
8,74.498
8,238.969
8,89.303
8,53.615
8,95.644
8,182.953
8,25.135
8,148.886
8,42.67
8,193.009
8,45.144
8,333.007
8,462.183
8,119.345
8,40.296
8,99.781
8,40.191
8,81.899
8,97.574
8,93.414
8,47.232
8,151.338
8,42.238
8,84.494
8,40.201
8,34.678
8,87.674
8,79.503
8,54.314
8,38.738
8,59.047
8,48.989
8,236.32
8,44.587
8,85.813
8,56.899
8,197.209
8,158.609
8,218.687
8,102.41
8,211.928
8,293.617
8,106.23
8,89.071
8,161.459
8,69.748
8,104.677
8,29.17
8,101.062
8,91.665
8,99.597
8,111.14
8,66.872
8,121.352
8,188.195
8,41.038
8,61.181
8,171.425
8,60.55
8,333.475
8,184.701
8,63.048
8,308.108
8,340.287
8,98.665
8,174.594
8,216.795
8,444.462
8,88.538
8,84.197
8,79.318
8,528.021
8,148.665
8,344.133
8,195.501
8,100.424
8,96.451
8,316.409
8,201.664
8,53.317
8,59.488
8,144.636
8,311.472
8,80.856
8,201.842
8,111.308
8,197.355
8,141.604
8,151.97
8,228.192
8,55.781
8,88.655
8,17.707
8,226.617
8,313.191
8,96.589
8,78.227
8,142.133
8,123.914
8,213.383
8,141.896
8,326.554
8,508.432
8,125.881
8,216.567
8,111.153
8,203.279
8,70.413
8,133.639
8,37.362
8,136.173
8,122.839
8,170.414
8,231.79
8,58.423
8,77.708
8,71.642
8,132.738
8,379.896
8,143.422
8,131.575
8,164.577
8,674.456
8,109.025
8,40.022
8,200.288
8,219.644
8,267.759
8,141.043
8,217.069
8,171.876
8,139.406
8,713.278
8,368.842
8,68.398
8,243.768
8,61.228
8,58.435
8,28.69
8,316.471
8,34.844
8,96.233
8,77.565
8,183.315
8,39.331
8,476.514
8,52.67
8,39.161
8,189.805
8,105.987
8,101.724
8,70.924
8,77.511
8,608.523
8,269.654
8,99.282
8,102.988
8,112.033
8,71.571
8,72.979
8,60.733
8,28.693
8,12.481
8,111.268
8,14.104
8,21.077
8,135.863
8,13.318
8,336.689
8,14.768
8,111.006
8,21.25
8,289.996
8,168.789
8,18.272
8,71.518
8,186.054
8,131.349
8,24.568
8,139.401
8,102.379
8,231.225
8,149.541
8,135.351
8,103.273
8,455.912
8,61.375
8,89.526
8,73.998
8,100.841
8,381.974
8,156.269
8,19.2
8,165.932
8,40.166
8,661.722
8,16.186
8,16.15
8,89.553
8,32.226
8,108.964
8,39.446
8,74.774
8,134.442
8,75.778
8,84.103
8,110.38
8,147.895
8,514.799
8,149.495
8,66.465
8,77.758
8,52.597
8,97.971
8,64.954
8,24.849
8,113.999
8,254.1
8,268.038
8,250.688
8,72.379
8,91.377
8,110.375
8,214.644
8,133.54
8,316.473
8,31.97
8,124.178
8,22.455
8,94.2
8,82.633
8,197.209
8,158.609
8,218.687
8,102.41
8,211.928
8,293.617
8,106.23
8,89.071
8,161.459
8,69.748
8,104.677
8,29.17
8,101.062
8,91.665
8,99.597
8,111.14
8,66.872
8,121.352
8,188.195
8,41.038
8,61.181
8,171.425
8,60.55
8,333.475
8,184.701
8,63.048
8,308.108
8,340.287
